customer_id,transaction_id_nunique,transaction_amount_sum,transaction_amount_mean,transaction_amount_max,transaction_amount_min,item_category_nunique,anomaly_iso_txn,anomaly_svm_txn
d1b21591,10,282.71,28.270999999999997,41.39,15.86,6,1,1
d1c01e85,10,396.85,39.685,59.64,20.86,6,1,1
d1d6968f,8,462.05,57.75625,93.62,33.78,4,1,1
d2bd279f,9,136.3,15.144444444444446,21.22,11.11,7,1,-1
d3295415,14,218.62,15.615714285714287,23.24,9.39,6,1,1
d350e4bf,10,150.48,15.047999999999998,21.62,6.44,5,1,1
d371b840,13,269.76,20.75076923076923,30.85,5.0,7,1,1
d39c0e2e,9,112.95,12.55,16.86,5.02,4,1,1
d3a68ef9,6,382.93,63.821666666666665,90.01,36.49,4,1,1
d3c576a7,7,551.79,78.82714285714285,120.38,48.6,5,1,1
d3dc2e6a,12,758.45,63.20416666666667,85.44,17.27,5,1,1
d42fbf23,8,528.19,66.02375,95.93,41.88,5,1,1
d44df88b,7,194.33,27.761428571428574,36.8,18.66,4,1,1
d489528c,8,146.74,18.3425,22.56,9.72,5,1,1
d4deed91,8,114.37,14.29625,18.49,10.26,4,1,1
d5f6dffa,16,408.75,25.546875,37.65,7.09,5,1,1
d604e121,4,134.09,33.5225,54.5,6.38,3,1,1
d65d4906,7,212.52,30.360000000000003,49.09,5.0,3,1,1
d66463ae,15,461.14,30.742666666666665,43.38,11.83,6,1,1
d6dcce9d,8,424.41,53.05125,71.98,28.89,6,1,1
d6e60146,11,411.9,37.445454545454545,48.99,24.03,5,1,1
d735a9ac,18,924.9,51.38333333333333,95.54,16.78,7,-1,1
d740e34a,9,272.49,30.276666666666667,49.77,11.75,5,1,1
d7500442,14,194.26,13.875714285714285,22.25,5.61,7,1,1
d7905ff6,8,465.94,58.2425,90.7,41.91,5,1,1
d79608aa,7,144.63,20.66142857142857,27.97,9.85,4,1,1
d79c9bf2,9,261.87,29.096666666666668,36.91,17.34,4,1,1
d810058a,8,298.13,37.26625,53.94,18.04,5,1,1
d8343955,6,223.18,37.196666666666665,48.25,16.93,4,1,1
d8391a10,16,622.84,38.9275,54.6,21.1,6,1,1
d849e658,9,344.72,38.30222222222223,57.81,24.61,5,1,1
d87f6f75,12,996.29,83.02416666666666,108.4,29.56,6,1,1
d8d0e018,14,212.14,15.152857142857142,28.79,6.07,7,1,1
d8d75895,10,410.62,41.062,59.19,17.77,5,1,1
d9a5fd36,10,330.92,33.092,61.47,18.56,5,1,1
d9ed9e30,7,401.15999999999997,57.308571428571426,82.14,38.57,5,1,1
da1071e3,6,342.77,57.12833333333333,67.38,39.74,4,1,1
da5cc01f,8,185.09,23.13625,50.37,11.45,5,1,1
db033fbd,9,127.57,14.174444444444443,23.99,5.0,5,1,1
db1b8b5b,9,231.07999999999998,25.675555555555555,47.87,9.81,6,1,1
db4f106b,9,150.21,16.69,22.85,10.46,5,1,1
db6bd915,10,366.11,36.611000000000004,54.82,23.02,7,1,1
dbf751b3,9,367.03,40.78111111111111,57.93,20.29,7,1,1
dc068fb6,11,321.24,29.203636363636363,40.57,16.12,5,1,1
dc340cce,14,170.35,12.167857142857143,22.58,7.52,7,1,1
dc6cdfd1,9,506.55,56.28333333333333,92.56,33.69,4,1,1
dc80d8f4,9,722.1,80.23333333333333,109.0,52.47,5,1,1
dcb1e818,22,989.46,44.97545454545455,62.98,9.57,7,-1,-1
ded967c9,12,202.88,16.906666666666666,25.4,8.44,5,1,1
df4f4d4b,3,98.28999999999999,32.76333333333333,41.36,24.31,3,1,1
df9b0d7a,7,100.83,14.404285714285715,20.96,7.57,4,1,1
dfa1ba6f,8,477.71000000000004,59.713750000000005,80.09,36.08,5,1,1
dfaa92ab,10,332.86,33.286,45.12,23.62,5,1,1
e00ad109,11,1195.51,108.68272727272728,147.16,56.82,5,-1,1
e068bcee,11,266.32,24.21090909090909,33.94,11.22,6,1,1
e0e1628a,12,511.96,42.663333333333334,76.49,22.38,5,1,1
e0f99903,13,285.44,21.956923076923076,33.33,9.92,6,1,1
e1248ec7,9,833.62,92.62444444444445,112.77,60.82,5,1,1
e12ebe68,7,292.7,41.81428571428571,55.34,28.68,4,1,1
e14ba73c,13,194.8,14.984615384615385,21.21,7.7,6,1,1
e1bb6342,8,258.76,32.345,40.09,19.11,3,1,1
e2027a7d,11,846.95,76.99545454545455,111.2,60.32,5,1,1
e2263d4f,8,190.52,23.815,41.21,12.76,5,1,1
e24027e1,9,189.2,21.022222222222222,30.85,11.17,3,1,1
e2660129,9,170.25,18.916666666666668,27.45,12.27,5,1,1
e26c0313,7,114.55,16.364285714285714,25.4,5.0,4,1,1
e2c6d272,5,207.83,41.566,50.81,31.48,2,1,1
e2f2b50b,11,162.1,14.736363636363636,23.15,6.08,6,1,1
e3411dee,10,355.88,35.588,45.08,22.49,5,1,1
e3593ccb,10,198.31,19.831,25.35,11.14,6,1,1
e376023e,12,818.73,68.2275,95.4,28.09,5,1,1
e3faedaa,4,237.07,59.2675,70.47,44.34,2,-1,1
e4231694,9,207.31,23.034444444444446,34.64,12.68,6,1,1
e4a2048e,13,167.21,12.862307692307693,22.69,5.0,6,1,1
e597ef30,12,168.57,14.0475,23.49,5.0,5,1,1
e5a01cbc,11,1138.37,103.48818181818181,159.77,50.31,5,-1,1
e5b13dd2,9,588.7,65.41111111111111,96.38,34.28,5,1,1
e67ad426,7,667.0,95.28571428571429,189.87,49.32,5,-1,-1
e6bbde26,5,66.83,13.366,16.46,9.31,4,1,1
e6daa5d3,11,357.15,32.46818181818182,61.49,16.83,6,1,1
e704bbef,12,614.03,51.16916666666666,68.04,30.11,5,1,1
e74d5174,9,790.62,87.84666666666666,123.17,66.02,6,1,1
e74fc165,14,215.10999999999999,15.364999999999998,23.72,5.0,7,1,1
e8169997,10,158.75,15.875,27.65,5.0,4,1,1
e82366bf,10,129.26999999999998,12.926999999999998,19.65,6.57,5,1,1
e84f6595,10,383.33,38.333,51.35,19.37,4,1,1
e854b3dc,9,535.35,59.483333333333334,72.73,42.39,5,1,1
e894289a,16,596.99,37.311875,58.04,15.8,6,1,1
e8f8cebc,11,161.08,14.643636363636364,23.99,5.0,5,1,1
e986898a,11,158.21,14.382727272727273,21.44,8.32,6,1,1
e98b60f6,7,129.51999999999998,18.502857142857142,23.42,13.61,4,1,1
e9aa4e0b,9,176.51999999999998,19.61333333333333,29.47,5.0,5,1,1
e9c3403c,9,413.45,45.93888888888889,62.27,22.79,6,1,1
e9cb35ed,10,151.15,15.115,23.41,10.12,6,1,1
e9f9f8bc,10,601.61,60.161,96.13,8.3,5,1,1
ea9d33e9,13,414.55,31.888461538461538,48.95,19.62,6,1,1
eab7c991,17,2028.05,119.29705882352941,191.7,32.51,6,-1,-1
eabbd2b7,11,204.62,18.60181818181818,32.58,7.7,5,1,1
eb164a83,6,200.69,33.44833333333333,36.9,29.81,4,1,1
eb348045,13,1089.27,83.78999999999999,149.56,16.51,4,-1,-1
eb3cbd46,14,1101.12,78.65142857142857,123.09,45.91,5,1,1
eb6a8c26,12,644.28,53.69,69.67,39.04,5,1,1
eb9002a6,16,266.34,16.64625,23.59,5.44,6,1,1
ebb34c6f,7,415.81,59.401428571428575,116.57,9.03,4,1,-1
ebe7089f,10,248.48,24.848,32.83,14.99,5,1,1
ebfddab1,10,788.21,78.821,135.95,48.98,6,1,1
ec4a2adc,8,107.97,13.49625,24.07,5.0,4,1,1
ec6b6f21,15,206.32,13.754666666666667,23.34,5.8,5,1,1
ec84fdda,12,142.74,11.895000000000001,18.17,6.94,5,1,1
ece55a9d,16,1046.81,65.425625,88.3,31.39,6,1,1
ed04c4f5,10,325.1,32.510000000000005,45.65,18.04,5,1,1
ed82f1c5,7,276.97,39.56714285714286,63.38,8.39,5,1,1
eddb3296,11,468.69,42.60818181818182,64.31,13.46,6,1,1
ee1feb2c,9,126.38,14.042222222222222,20.96,5.7,4,1,1
ee7b6b35,7,104.72999999999999,14.96142857142857,25.57,5.0,4,1,1
ee94e195,7,168.52,24.074285714285715,44.27,14.45,5,1,1
ee96ef3e,14,228.48000000000002,16.32,24.02,11.91,6,1,1
eea956fb,6,176.5,29.416666666666668,47.1,5.0,4,1,1
eeee45c5,18,307.33,17.073888888888888,26.04,8.73,5,1,1
ef38cd28,5,211.39,42.278,57.69,33.41,4,1,1
ef39b9f6,8,694.54,86.8175,145.65,36.76,7,1,-1
ef7ba0d3,12,513.06,42.754999999999995,69.36,14.73,4,1,1
ef8a4579,11,585.92,53.26545454545454,89.15,22.29,6,1,1
efb76cd2,10,143.41,14.341,20.73,7.57,4,1,1
efe76808,8,777.83,97.22875,145.63,56.46,6,-1,1
f015cecf,7,594.95,84.99285714285715,122.23,54.53,4,1,1
f0a2b4c7,13,215.06,16.543076923076924,35.08,8.07,6,1,1
f1134c4d,10,394.26,39.426,69.12,24.09,6,1,1
f1424b1e,11,709.43,64.49363636363636,133.1,38.96,5,1,1
f2440977,15,830.67,55.378,83.81,28.12,7,1,1
f2798bb8,6,96.28,16.046666666666667,27.13,5.55,3,1,1
f27cc3c5,13,392.08,30.16,52.42,9.75,7,1,1
f3174973,11,261.18,23.743636363636366,33.93,13.57,5,1,1
f3369897,13,369.3,28.407692307692308,49.54,16.34,6,1,1
f386860f,11,305.42,27.765454545454546,40.74,16.79,6,1,1
f40f8dc1,10,158.81,15.881,19.99,12.32,5,1,1
f4e7663e,9,580.27,64.47444444444444,113.51,8.83,4,1,1
f4f81ab6,14,575.53,41.10928571428571,58.08,24.01,7,1,1
f50c2b9c,7,116.86,16.694285714285716,21.6,5.0,6,1,1
f51a0cfe,8,353.07,44.13375,65.66,25.55,5,1,1
f546262a,9,163.21,18.134444444444444,28.72,10.13,4,1,1
f5a0f3fc,15,967.49,64.49933333333334,104.85,5.0,6,1,1
f5cc0c0b,13,217.99,16.76846153846154,26.71,9.66,6,1,1
f6014b63,14,320.73,22.909285714285716,39.44,16.41,7,1,1
f60b2a09,13,637.15,49.01153846153846,68.01,23.25,7,1,1
f61db58a,3,137.12,45.70666666666667,58.5,25.55,2,-1,1
f62ddbd5,10,728.98,72.898,96.44,35.93,6,1,1
f673631c,12,604.98,50.415,79.6,11.32,4,1,1
f6ca4e93,7,454.46,64.92285714285714,75.7,47.48,4,1,1
f6f007cc,8,128.52,16.065,27.71,8.32,5,1,1
f7396573,9,127.06,14.117777777777778,17.01,8.19,6,1,1
f7a56e1f,11,462.65999999999997,42.059999999999995,69.89,14.09,7,1,1
f81829fa,15,1031.87,68.79133333333333,98.87,24.91,7,1,1
f8748880,8,143.34,17.9175,26.12,11.17,5,1,1
f87cfbd3,6,105.57000000000001,17.595000000000002,27.53,14.58,4,1,1
f8898103,10,173.21,17.321,21.62,11.05,6,1,1
f8ce1bdc,14,339.88,24.277142857142856,48.59,8.89,7,1,1
f983c12c,14,417.9,29.849999999999998,42.97,5.48,6,1,1
fa3c0d2c,11,177.64,16.14909090909091,21.69,9.15,5,1,1
fa6ab058,7,307.83,43.97571428571428,66.31,22.49,3,1,1
fa86801a,10,145.79,14.578999999999999,21.65,5.0,5,1,1
fa9a1df9,12,267.53,22.294166666666666,30.12,11.51,7,1,1
fab8fdb7,12,191.29,15.940833333333332,26.04,8.76,5,1,1
fac12507,12,499.29,41.6075,72.5,5.0,6,1,1
fb080f97,8,679.71,84.96375,141.61,14.97,6,1,1
fb2d6d59,9,238.7,26.522222222222222,43.96,11.15,7,1,1
fb581a7c,14,367.8,26.271428571428572,43.44,7.69,5,1,1
fc9dd92e,9,428.01,47.556666666666665,73.14,28.28,5,1,1
fcd16b0d,12,955.22,79.60166666666667,124.68,42.86,4,1,1
fd4b985e,3,160.11,53.370000000000005,85.31,33.69,3,1,1
fddb3e4a,12,424.11,35.3425,65.04,16.59,5,1,1
fe3904e7,10,268.67,26.867,44.25,10.96,6,1,1
fec43f9e,12,826.17,68.8475,115.31,22.0,4,1,1
ff993f27,10,455.34000000000003,45.534000000000006,84.29,22.58,7,1,1
ffa2e2c1,8,181.13,22.64125,34.51,10.8,4,1,1
ffc39701,12,307.5,25.625,36.03,12.53,5,1,1
